Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8024,09-05-18,05-11-18,10-05-18,40000047950,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8024,09-05-18,05-11-18,10-05-18,40000047950,Non Volatile Content,56.9,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8024,09-05-18,05-11-18,10-05-18,40000047950,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,ASTM,6.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Non Volatile Content,56.1,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CE8025,20-05-18,16-11-18,22-05-18,40000048488,Viscosity,A019,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8026,11-06-18,08-12-18,12-06-18,40000049261,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8026,11-06-18,08-12-18,12-06-18,40000049261,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8026,11-06-18,08-12-18,12-06-18,40000049261,ASTM,6.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8026,11-06-18,08-12-18,12-06-18,40000049261,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8026,11-06-18,08-12-18,12-06-18,40000049261,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8026,11-06-18,08-12-18,12-06-18,40000049261,Non Volatile Content,57.1,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8026,11-06-18,08-12-18,12-06-18,40000049261,Viscosity,A023,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8027,24-06-18,21-12-18,25-06-18,40000049858,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8027,24-06-18,21-12-18,25-06-18,40000049858,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8027,24-06-18,21-12-18,25-06-18,40000049858,ASTM,7.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8027,24-06-18,21-12-18,25-06-18,40000049858,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8027,24-06-18,21-12-18,25-06-18,40000049858,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8027,24-06-18,21-12-18,25-06-18,40000049858,Non Volatile Content,57.1,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8027,24-06-18,21-12-18,25-06-18,40000049858,Viscosity,A019,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8028,27-06-18,24-12-18,29-06-18,40000050057,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8028,27-06-18,24-12-18,29-06-18,40000050057,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8028,27-06-18,24-12-18,29-06-18,40000050057,ASTM,6.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8028,27-06-18,24-12-18,29-06-18,40000050057,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8028,27-06-18,24-12-18,29-06-18,40000050057,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8028,27-06-18,24-12-18,29-06-18,40000050057,Non Volatile Content,57.2,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8028,27-06-18,24-12-18,29-06-18,40000050057,Viscosity,A025,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8029,29-06-18,26-12-18,29-06-18,40000050103,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8029,29-06-18,26-12-18,29-06-18,40000050103,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8029,29-06-18,26-12-18,29-06-18,40000050103,ASTM,7.2,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8029,29-06-18,26-12-18,29-06-18,40000050103,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8029,29-06-18,26-12-18,29-06-18,40000050103,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8029,29-06-18,26-12-18,29-06-18,40000050103,Non Volatile Content,57.7,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CF8029,29-06-18,26-12-18,29-06-18,40000050103,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8030,06-07-18,02-01-19,07-07-18,40000050447,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8030,06-07-18,02-01-19,07-07-18,40000050447,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8030,06-07-18,02-01-19,07-07-18,40000050447,ASTM,6.7,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8030,06-07-18,02-01-19,07-07-18,40000050447,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8030,06-07-18,02-01-19,07-07-18,40000050447,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8030,06-07-18,02-01-19,07-07-18,40000050447,Non Volatile Content,57.2,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8030,06-07-18,02-01-19,07-07-18,40000050447,Viscosity,A025,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8031,31-07-18,27-01-19,31-07-18,40000050984,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8031,31-07-18,27-01-19,31-07-18,40000050984,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8031,31-07-18,27-01-19,31-07-18,40000050984,ASTM,7.0,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8031,31-07-18,27-01-19,31-07-18,40000050984,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8031,31-07-18,27-01-19,31-07-18,40000050984,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8031,31-07-18,27-01-19,31-07-18,40000050984,Non Volatile Content,57.1,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CG8031,31-07-18,27-01-19,31-07-18,40000050984,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,ASTM,7.2,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Non Volatile Content,56.2,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8032,07-08-18,03-02-19,09-08-18,40000051481,Viscosity,A022,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,ASTM,6.3,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Non Volatile Content,56.5,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8033,11-08-18,07-02-19,12-08-18,40000051577,Viscosity,A022,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,ASTM,5.9,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Non Volatile Content,56.6,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8034,21-08-18,17-02-19,21-08-18,40000051930,Viscosity,A023,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,ASTM,6.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Non Volatile Content,56.1,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8035,25-08-18,21-02-19,25-08-18,40000052110,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,ASTM,6.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Non Volatile Content,56.4,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CH8036,25-08-18,21-02-19,25-08-18,40000052112,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8037,10-09-18,09-03-19,11-09-18,40000052617,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8037,10-09-18,09-03-19,11-09-18,40000052617,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8037,10-09-18,09-03-19,11-09-18,40000052617,ASTM,6.9,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8037,10-09-18,09-03-19,11-09-18,40000052617,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8037,10-09-18,09-03-19,11-09-18,40000052617,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8037,10-09-18,09-03-19,11-09-18,40000052617,Non Volatile Content,55.9,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8037,10-09-18,09-03-19,11-09-18,40000052617,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8038,22-09-18,21-03-19,23-09-18,40000053064,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8038,22-09-18,21-03-19,23-09-18,40000053064,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8038,22-09-18,21-03-19,23-09-18,40000053064,ASTM,8.0,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8038,22-09-18,21-03-19,23-09-18,40000053064,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8038,22-09-18,21-03-19,23-09-18,40000053064,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8038,22-09-18,21-03-19,23-09-18,40000053064,Non Volatile Content,56.4,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8038,22-09-18,21-03-19,23-09-18,40000053064,Viscosity,A020,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8039,26-09-18,25-03-19,27-09-18,40000053183,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8039,26-09-18,25-03-19,27-09-18,40000053183,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8039,26-09-18,25-03-19,27-09-18,40000053183,ASTM,5.7,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8039,26-09-18,25-03-19,27-09-18,40000053183,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8039,26-09-18,25-03-19,27-09-18,40000053183,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8039,26-09-18,25-03-19,27-09-18,40000053183,Non Volatile Content,56.0,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8039,26-09-18,25-03-19,27-09-18,40000053183,Viscosity,A027,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8040,26-09-18,25-03-19,27-09-18,40000053187,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8040,26-09-18,25-03-19,27-09-18,40000053187,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8040,26-09-18,25-03-19,27-09-18,40000053187,ASTM,5.7,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8040,26-09-18,25-03-19,27-09-18,40000053187,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8040,26-09-18,25-03-19,27-09-18,40000053187,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8040,26-09-18,25-03-19,27-09-18,40000053187,Non Volatile Content,56.5,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CJ8040,26-09-18,25-03-19,27-09-18,40000053187,Viscosity,A027,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,Acid Value,0.4,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,MS,18.7,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,Non Volatile Content,61.9,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,,CA8001,12-01-18,11-07-18,12-01-18,40000043100,Viscosity,A067,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CB8002,09-02-18,08-08-18,11-02-18,40000044275,Acid Value,0.4,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CB8002,09-02-18,08-08-18,11-02-18,40000044275,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CB8002,09-02-18,08-08-18,11-02-18,40000044275,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CB8002,09-02-18,08-08-18,11-02-18,40000044275,MS,19.2,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CB8002,09-02-18,08-08-18,11-02-18,40000044275,Non Volatile Content,60.0,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CB8002,09-02-18,08-08-18,11-02-18,40000044275,Viscosity,A066,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,Acid Value,0.5,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,MS,17.6,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,Non Volatile Content,60.7,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,Viscosity,A066,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8004,21-04-18,18-10-18,21-04-18,40000047104,Acid Value,0.3,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8004,21-04-18,18-10-18,21-04-18,40000047104,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8004,21-04-18,18-10-18,21-04-18,40000047104,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8004,21-04-18,18-10-18,21-04-18,40000047104,MS,14.9,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8004,21-04-18,18-10-18,21-04-18,40000047104,Non Volatile Content,61.0,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8004,21-04-18,18-10-18,21-04-18,40000047104,Viscosity,A066,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8005,24-04-18,21-10-18,26-04-18,40000047377,Acid Value,0.3,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8005,24-04-18,21-10-18,26-04-18,40000047377,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8005,24-04-18,21-10-18,26-04-18,40000047377,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8005,24-04-18,21-10-18,26-04-18,40000047377,MS,13.1,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8005,24-04-18,21-10-18,26-04-18,40000047377,Non Volatile Content,60.6,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CD8005,24-04-18,21-10-18,26-04-18,40000047377,Viscosity,A066,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,Acid Value,0.4,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,MS,17.4,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,Non Volatile Content,60.4,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CE8006,11-05-18,07-11-18,12-05-18,40000048063,Viscosity,A067,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8007,12-06-18,09-12-18,19-06-18,40000049574,Acid Value,0.5,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8007,12-06-18,09-12-18,19-06-18,40000049574,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8007,12-06-18,09-12-18,19-06-18,40000049574,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8007,12-06-18,09-12-18,19-06-18,40000049574,MS,14.4,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8007,12-06-18,09-12-18,19-06-18,40000049574,Non Volatile Content,60.3,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8007,12-06-18,09-12-18,19-06-18,40000049574,Viscosity,A068,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8008,21-06-18,18-12-18,23-06-18,40000049770,Acid Value,0.4,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8008,21-06-18,18-12-18,23-06-18,40000049770,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8008,21-06-18,18-12-18,23-06-18,40000049770,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8008,21-06-18,18-12-18,23-06-18,40000049770,MS,14.3,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8008,21-06-18,18-12-18,23-06-18,40000049770,Non Volatile Content,60.2,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CF8008,21-06-18,18-12-18,23-06-18,40000049770,Viscosity,A066,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CG8009,02-07-18,29-12-18,05-07-18,40000050346,Acid Value,0.4,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CG8009,02-07-18,29-12-18,05-07-18,40000050346,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CG8009,02-07-18,29-12-18,05-07-18,40000050346,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CG8009,02-07-18,29-12-18,05-07-18,40000050346,MS,13.9,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CG8009,02-07-18,29-12-18,05-07-18,40000050346,Non Volatile Content,60.3,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CG8009,02-07-18,29-12-18,05-07-18,40000050346,Viscosity,A064,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8010,22-08-18,18-02-19,24-08-18,40000052070,Acid Value,0.4,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8010,22-08-18,18-02-19,24-08-18,40000052070,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8010,22-08-18,18-02-19,24-08-18,40000052070,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8010,22-08-18,18-02-19,24-08-18,40000052070,MS,17.4,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8010,22-08-18,18-02-19,24-08-18,40000052070,Non Volatile Content,61.1,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8010,22-08-18,18-02-19,24-08-18,40000052070,Viscosity,A068,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,Acid Value,0.3,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,MS,15.3,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,Non Volatile Content,60.0,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,Viscosity,A066,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CJ8012,13-09-18,12-03-19,13-09-18,40000052708,Acid Value,0.5,0.0,0.9,JIS K5407
